ID_Venda,Data_Venda,Produto,Categoria,Preço_Unitário,Quantidade,Método_Pagamento,Região,Canal_Venda,Tipo_Cliente,Valor_Total
1728,2023-03-13 23:00:00,Headphone,Impressoras,2964.87,4,Boleto Bancário,Norte,Marketplace,Novo,11859.48
1729,2023-03-14 00:00:00,Tablet,Fotografia,2404.77,5,Boleto Bancário,Sudeste,Marketplace,Recorrente,12023.85
1730,2023-03-14 01:00:00,Impressora,Acessórios,2080.25,3,Boleto Bancário,Sul,Marketplace,Recorrente,6240.75
1731,2023-03-14 02:00:00,Câmera,Acessórios,443.05,3,Boleto Bancário,Sudeste,Marketplace,Novo,1329.15
1732,2023-03-14 03:00:00,Impressora,Impressoras,3020.51,9,PayPal,Sudeste,Redes Sociais,Recorrente,27184.590000000004
1733,2023-03-14 04:00:00,Teclado,Eletrônicos,1261.33,5,Cartão de Crédito,Sul,Redes Sociais,Recorrente,6306.65
1734,2023-03-14 05:00:00,Smartphone,Eletrônicos,2759.34,10,PayPal,Norte,Redes Sociais,Recorrente,27593.4
1735,2023-03-14 06:00:00,Smartwatch,Periféricos,3117.84,10,Boleto Bancário,Nordeste,Website,Recorrente,31178.4
1736,2023-03-14 07:00:00,Headphone,Eletrônicos,2809.87,4,Pix,Norte,Website,Novo,11239.48
1737,2023-03-14 08:00:00,Smartwatch,Periféricos,4135.0,10,Boleto Bancário,Centro-Oeste,Redes Sociais,Recorrente,41350.0
1738,2023-03-14 09:00:00,Smartphone,Periféricos,292.15,1,Pix,Sudeste,Redes Sociais,Recorrente,292.15
1739,2023-03-14 10:00:00,Notebook,Eletrônicos,783.87,9,Cartão de Crédito,Norte,Marketplace,Novo,7054.83
1740,2023-03-14 11:00:00,Headphone,Eletrônicos,3283.72,10,Boleto Bancário,Sul,Marketplace,Novo,32837.2
1741,2023-03-14 12:00:00,Teclado,Periféricos,231.77,3,Boleto Bancário,Sudeste,Website,Recorrente,695.3100000000001
1742,2023-03-14 13:00:00,Câmera,Acessórios,4276.45,7,Boleto Bancário,Centro-Oeste,Website,Recorrente,29935.149999999998
1743,2023-03-14 14:00:00,Mouse,Impressoras,3351.63,2,Boleto Bancário,Centro-Oeste,Website,Novo,6703.26
1744,2023-03-14 15:00:00,Smartphone,Acessórios,4198.17,4,Cartão de Crédito,Sudeste,Website,Recorrente,16792.68
1745,2023-03-14 16:00:00,Smartphone,Eletrônicos,1527.29,8,Boleto Bancário,Centro-Oeste,Marketplace,Recorrente,12218.32
1746,2023-03-14 17:00:00,Mouse,Fotografia,4605.9,2,Pix,Norte,Redes Sociais,Recorrente,9211.8
1747,2023-03-14 18:00:00,Câmera,Eletrônicos,292.71,6,Cartão de Crédito,Sudeste,Marketplace,Recorrente,1756.2599999999998
1748,2023-03-14 19:00:00,Impressora,Periféricos,2113.94,1,PayPal,Norte,Redes Sociais,Recorrente,2113.94
1749,2023-03-14 20:00:00,Notebook,Fotografia,932.33,5,Boleto Bancário,Sul,Redes Sociais,Novo,4661.650000000001
1750,2023-03-14 21:00:00,Impressora,Fotografia,3376.85,2,Boleto Bancário,Centro-Oeste,Marketplace,Novo,6753.7
1751,2023-03-14 22:00:00,Câmera,Impressoras,3074.89,7,Pix,Sudeste,Website,Recorrente,21524.23
1752,2023-03-14 23:00:00,Headphone,Eletrônicos,3472.99,6,Cartão de Crédito,Sudeste,Redes Sociais,Novo,20837.94
1753,2023-03-15 00:00:00,Tablet,Impressoras,2995.1,10,Boleto Bancário,Norte,Marketplace,Recorrente,29951.0
1754,2023-03-15 01:00:00,Smartwatch,Acessórios,3947.17,2,Cartão de Crédito,Nordeste,Redes Sociais,Recorrente,7894.34
1755,2023-03-15 02:00:00,Teclado,Fotografia,928.23,6,Cartão de Crédito,Sudeste,Redes Sociais,Novo,5569.38
1756,2023-03-15 03:00:00,Notebook,Impressoras,2303.92,3,Pix,Norte,Marketplace,Recorrente,6911.76
1757,2023-03-15 04:00:00,Câmera,Acessórios,2915.88,1,Pix,Sudeste,Website,Novo,2915.88
1758,2023-03-15 05:00:00,Monitor,Eletrônicos,4660.83,2,PayPal,Sul,Marketplace,Novo,9321.66
1759,2023-03-15 06:00:00,Headphone,Eletrônicos,510.98,8,Boleto Bancário,Sul,Redes Sociais,Recorrente,4087.84
1760,2023-03-15 07:00:00,Câmera,Periféricos,1531.51,8,Boleto Bancário,Centro-Oeste,Redes Sociais,Novo,12252.08
1761,2023-03-15 08:00:00,Teclado,Acessórios,1874.42,8,PayPal,Norte,Marketplace,Novo,14995.36
1762,2023-03-15 09:00:00,Tablet,Acessórios,1925.75,5,Pix,Centro-Oeste,Website,Recorrente,9628.75
1763,2023-03-15 10:00:00,Smartphone,Impressoras,384.95,10,Pix,Nordeste,Website,Novo,3849.5
1764,2023-03-15 11:00:00,Impressora,Fotografia,2165.25,1,Cartão de Crédito,Sudeste,Website,Recorrente,2165.25
1765,2023-03-15 12:00:00,Monitor,Fotografia,2774.83,6,Pix,Nordeste,Redes Sociais,Recorrente,16648.98
1766,2023-03-15 13:00:00,Smartphone,Periféricos,1499.52,1,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,1499.52
1767,2023-03-15 14:00:00,Impressora,Periféricos,716.0,10,PayPal,Sul,Marketplace,Recorrente,7160.0
1768,2023-03-15 15:00:00,Impressora,Periféricos,3488.37,8,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,27906.96
1769,2023-03-15 16:00:00,Impressora,Acessórios,1408.37,6,PayPal,Centro-Oeste,Marketplace,Recorrente,8450.22
1770,2023-03-15 17:00:00,Impressora,Eletrônicos,2658.91,10,PayPal,Norte,Marketplace,Recorrente,26589.1
1771,2023-03-15 18:00:00,Impressora,Eletrônicos,2647.0,3,PayPal,Centro-Oeste,Marketplace,Recorrente,7941.0
1772,2023-03-15 19:00:00,Notebook,Impressoras,3494.36,4,PayPal,Centro-Oeste,Website,Novo,13977.44
1773,2023-03-15 20:00:00,Teclado,Fotografia,3079.67,1,Pix,Nordeste,Marketplace,Recorrente,3079.67
1774,2023-03-15 21:00:00,Mouse,Fotografia,591.05,5,Boleto Bancário,Centro-Oeste,Website,Novo,2955.25
1775,2023-03-15 22:00:00,Notebook,Impressoras,3662.16,6,PayPal,Nordeste,Redes Sociais,Recorrente,21972.96
1776,2023-03-15 23:00:00,Teclado,Acessórios,3163.44,1,Cartão de Crédito,Centro-Oeste,Website,Novo,3163.44
1777,2023-03-16 00:00:00,Monitor,Eletrônicos,4936.59,2,Boleto Bancário,Norte,Marketplace,Recorrente,9873.18
1778,2023-03-16 01:00:00,Smartwatch,Periféricos,2444.13,9,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,21997.170000000002
1779,2023-03-16 02:00:00,Notebook,Eletrônicos,3458.84,10,Cartão de Crédito,Sul,Marketplace,Novo,34588.4
1780,2023-03-16 03:00:00,Monitor,Impressoras,4672.76,7,Cartão de Crédito,Centro-Oeste,Website,Novo,32709.32
1781,2023-03-16 04:00:00,Smartphone,Eletrônicos,4932.08,2,PayPal,Sudeste,Website,Novo,9864.16
1782,2023-03-16 05:00:00,Monitor,Periféricos,1471.58,7,Boleto Bancário,Centro-Oeste,Redes Sociais,Recorrente,10301.06
1783,2023-03-16 06:00:00,Headphone,Fotografia,3063.78,5,PayPal,Sul,Marketplace,Recorrente,15318.900000000001
1784,2023-03-16 07:00:00,Smartphone,Impressoras,1616.62,3,Pix,Norte,Redes Sociais,Recorrente,4849.86
1785,2023-03-16 08:00:00,Câmera,Acessórios,2650.69,4,PayPal,Sudeste,Website,Recorrente,10602.76
1786,2023-03-16 09:00:00,Monitor,Eletrônicos,4975.37,7,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,34827.59
1787,2023-03-16 10:00:00,Tablet,Eletrônicos,1801.57,2,Pix,Norte,Website,Novo,3603.14
1788,2023-03-16 11:00:00,Notebook,Acessórios,692.08,1,Boleto Bancário,Sul,Marketplace,Recorrente,692.08
1789,2023-03-16 12:00:00,Monitor,Acessórios,2835.04,4,PayPal,Centro-Oeste,Website,Novo,11340.16
1790,2023-03-16 13:00:00,Impressora,Periféricos,2622.54,3,Pix,Norte,Marketplace,Recorrente,7867.62
1791,2023-03-16 14:00:00,Monitor,Eletrônicos,3177.7,7,PayPal,Norte,Redes Sociais,Recorrente,22243.899999999998
1792,2023-03-16 15:00:00,Tablet,Impressoras,2487.9,7,PayPal,Norte,Redes Sociais,Novo,17415.3
1793,2023-03-16 16:00:00,Mouse,Eletrônicos,940.54,5,PayPal,Centro-Oeste,Redes Sociais,Recorrente,4702.7
1794,2023-03-16 17:00:00,Mouse,Periféricos,3066.56,3,Cartão de Crédito,Sul,Marketplace,Recorrente,9199.68
1795,2023-03-16 18:00:00,Tablet,Impressoras,3557.51,2,Cartão de Crédito,Nordeste,Redes Sociais,Recorrente,7115.02
1796,2023-03-16 19:00:00,Tablet,Impressoras,4897.33,5,Cartão de Crédito,Norte,Redes Sociais,Recorrente,24486.65
1797,2023-03-16 20:00:00,Smartphone,Impressoras,57.83,8,Boleto Bancário,Sudeste,Marketplace,Novo,462.64
1798,2023-03-16 21:00:00,Mouse,Periféricos,168.73,7,PayPal,Sul,Redes Sociais,Novo,1181.11
1799,2023-03-16 22:00:00,Notebook,Eletrônicos,3146.03,5,PayPal,Nordeste,Website,Novo,15730.150000000001
1800,2023-03-16 23:00:00,Smartwatch,Fotografia,633.73,10,PayPal,Sudeste,Website,Novo,6337.3
1801,2023-03-17 00:00:00,Headphone,Impressoras,4247.95,3,PayPal,Sudeste,Website,Recorrente,12743.849999999999
1802,2023-03-17 01:00:00,Notebook,Acessórios,4007.84,6,Boleto Bancário,Sul,Redes Sociais,Novo,24047.04
1803,2023-03-17 02:00:00,Headphone,Periféricos,4994.99,2,PayPal,Norte,Redes Sociais,Novo,9989.98
1804,2023-03-17 03:00:00,Notebook,Impressoras,2099.5,6,Boleto Bancário,Norte,Redes Sociais,Novo,12597.0
1805,2023-03-17 04:00:00,Monitor,Periféricos,1702.27,9,Pix,Norte,Marketplace,Recorrente,15320.43
1806,2023-03-17 05:00:00,Smartwatch,Acessórios,2824.06,4,Cartão de Crédito,Norte,Marketplace,Novo,11296.24
1807,2023-03-17 06:00:00,Impressora,Impressoras,3205.64,8,Cartão de Crédito,Nordeste,Marketplace,Recorrente,25645.12
1808,2023-03-17 07:00:00,Teclado,Eletrônicos,105.92,8,Boleto Bancário,Norte,Redes Sociais,Novo,847.36
1809,2023-03-17 08:00:00,Impressora,Periféricos,1045.88,7,Cartão de Crédito,Sudeste,Website,Novo,7321.160000000001
1810,2023-03-17 09:00:00,Mouse,Impressoras,1444.05,8,Cartão de Crédito,Norte,Website,Recorrente,11552.4
1811,2023-03-17 10:00:00,Smartwatch,Impressoras,3961.47,5,Boleto Bancário,Sudeste,Marketplace,Novo,19807.35
1812,2023-03-17 11:00:00,Notebook,Periféricos,1573.47,10,Boleto Bancário,Norte,Marketplace,Novo,15734.7
1813,2023-03-17 12:00:00,Headphone,Acessórios,2558.11,10,Pix,Nordeste,Website,Novo,25581.100000000002
1814,2023-03-17 13:00:00,Smartwatch,Periféricos,1653.42,7,Cartão de Crédito,Norte,Marketplace,Novo,11573.94
1815,2023-03-17 14:00:00,Monitor,Fotografia,80.35,2,Cartão de Crédito,Norte,Marketplace,Novo,160.7
1816,2023-03-17 15:00:00,Notebook,Eletrônicos,3444.89,7,PayPal,Nordeste,Marketplace,Recorrente,24114.23
1817,2023-03-17 16:00:00,Monitor,Acessórios,1739.74,6,PayPal,Centro-Oeste,Website,Recorrente,10438.44
1818,2023-03-17 17:00:00,Smartwatch,Eletrônicos,3635.76,10,Pix,Centro-Oeste,Redes Sociais,Recorrente,36357.600000000006
1819,2023-03-17 18:00:00,Smartphone,Eletrônicos,3099.17,3,Boleto Bancário,Sul,Redes Sociais,Recorrente,9297.51
1820,2023-03-17 19:00:00,Monitor,Periféricos,194.13,7,Boleto Bancário,Norte,Marketplace,Novo,1358.9099999999999
1821,2023-03-17 20:00:00,Teclado,Fotografia,919.36,7,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,6435.52
1822,2023-03-17 21:00:00,Teclado,Impressoras,1686.05,2,Boleto Bancário,Sul,Redes Sociais,Novo,3372.1
1823,2023-03-17 22:00:00,Mouse,Fotografia,1722.79,1,Boleto Bancário,Centro-Oeste,Redes Sociais,Recorrente,1722.79
1824,2023-03-17 23:00:00,Teclado,Acessórios,3378.74,9,Pix,Sul,Website,Recorrente,30408.659999999996
1825,2023-03-18 00:00:00,Monitor,Fotografia,4585.01,6,PayPal,Centro-Oeste,Website,Novo,27510.06
1826,2023-03-18 01:00:00,Tablet,Eletrônicos,3996.41,8,PayPal,Sul,Website,Novo,31971.28
1827,2023-03-18 02:00:00,Mouse,Impressoras,3245.98,4,PayPal,Nordeste,Redes Sociais,Novo,12983.92
1828,2023-03-18 03:00:00,Mouse,Fotografia,2433.4,3,Pix,Centro-Oeste,Marketplace,Recorrente,7300.200000000001
1829,2023-03-18 04:00:00,Monitor,Impressoras,3154.64,8,Cartão de Crédito,Sudeste,Marketplace,Novo,25237.12
1830,2023-03-18 05:00:00,Impressora,Fotografia,4465.69,9,Pix,Sul,Marketplace,Novo,40191.21
1831,2023-03-18 06:00:00,Smartwatch,Impressoras,2707.99,9,Cartão de Crédito,Nordeste,Marketplace,Recorrente,24371.909999999996
1832,2023-03-18 07:00:00,Smartphone,Fotografia,1708.79,2,Pix,Nordeste,Website,Novo,3417.58
1833,2023-03-18 08:00:00,Teclado,Acessórios,3930.75,5,Pix,Centro-Oeste,Redes Sociais,Novo,19653.75
1834,2023-03-18 09:00:00,Smartphone,Impressoras,2099.07,8,Cartão de Crédito,Sudeste,Website,Novo,16792.56
1835,2023-03-18 10:00:00,Teclado,Periféricos,3725.79,7,Boleto Bancário,Centro-Oeste,Redes Sociais,Novo,26080.53
1836,2023-03-18 11:00:00,Câmera,Eletrônicos,4183.77,2,PayPal,Norte,Marketplace,Recorrente,8367.54
1837,2023-03-18 12:00:00,Tablet,Impressoras,1531.75,8,Boleto Bancário,Norte,Website,Recorrente,12254.0
1838,2023-03-18 13:00:00,Impressora,Eletrônicos,3638.57,5,PayPal,Sudeste,Redes Sociais,Novo,18192.850000000002
1839,2023-03-18 14:00:00,Smartwatch,Fotografia,1611.74,3,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,4835.22
1840,2023-03-18 15:00:00,Monitor,Fotografia,2702.63,3,Cartão de Crédito,Nordeste,Website,Novo,8107.89
1841,2023-03-18 16:00:00,Smartphone,Fotografia,1080.9,5,Boleto Bancário,Norte,Redes Sociais,Recorrente,5404.5
1842,2023-03-18 17:00:00,Smartphone,Fotografia,3443.19,4,Pix,Sul,Marketplace,Novo,13772.76
1843,2023-03-18 18:00:00,Monitor,Fotografia,4007.7,9,Pix,Nordeste,Redes Sociais,Novo,36069.299999999996
1844,2023-03-18 19:00:00,Smartwatch,Acessórios,4445.75,7,Cartão de Crédito,Nordeste,Marketplace,Recorrente,31120.25
1845,2023-03-18 20:00:00,Smartwatch,Eletrônicos,1800.3,5,Boleto Bancário,Sul,Marketplace,Novo,9001.5
1846,2023-03-18 21:00:00,Mouse,Impressoras,4849.59,10,Pix,Norte,Redes Sociais,Novo,48495.9
1847,2023-03-18 22:00:00,Câmera,Acessórios,1438.28,1,Pix,Sul,Marketplace,Novo,1438.28
1848,2023-03-18 23:00:00,Teclado,Acessórios,204.31,9,Pix,Norte,Redes Sociais,Recorrente,1838.79
1849,2023-03-19 00:00:00,Tablet,Acessórios,4918.91,2,Pix,Sul,Website,Novo,9837.82
1850,2023-03-19 01:00:00,Mouse,Acessórios,3151.23,1,PayPal,Nordeste,Redes Sociais,Novo,3151.23
1851,2023-03-19 02:00:00,Monitor,Acessórios,4219.91,9,Boleto Bancário,Norte,Website,Novo,37979.19
1852,2023-03-19 03:00:00,Mouse,Eletrônicos,2876.36,2,Boleto Bancário,Sul,Redes Sociais,Recorrente,5752.72
1853,2023-03-19 04:00:00,Notebook,Impressoras,1978.35,9,Cartão de Crédito,Norte,Website,Recorrente,17805.149999999998
1854,2023-03-19 05:00:00,Monitor,Eletrônicos,2996.2,7,Boleto Bancário,Centro-Oeste,Redes Sociais,Recorrente,20973.399999999998
1855,2023-03-19 06:00:00,Câmera,Impressoras,4329.74,7,Boleto Bancário,Centro-Oeste,Website,Recorrente,30308.18
1856,2023-03-19 07:00:00,Teclado,Acessórios,3770.12,2,Cartão de Crédito,Centro-Oeste,Redes Sociais,Novo,7540.24
1857,2023-03-19 08:00:00,Smartwatch,Acessórios,3541.07,8,Pix,Centro-Oeste,Website,Novo,28328.56
1858,2023-03-19 09:00:00,Notebook,Fotografia,1606.77,10,PayPal,Sudeste,Redes Sociais,Novo,16067.7
1859,2023-03-19 10:00:00,Smartphone,Periféricos,206.56,5,PayPal,Sudeste,Website,Novo,1032.8
1860,2023-03-19 11:00:00,Teclado,Periféricos,2098.65,6,Boleto Bancário,Nordeste,Redes Sociais,Recorrente,12591.900000000001
1861,2023-03-19 12:00:00,Monitor,Eletrônicos,2510.42,5,PayPal,Nordeste,Marketplace,Recorrente,12552.1
1862,2023-03-19 13:00:00,Impressora,Eletrônicos,1226.33,10,PayPal,Norte,Redes Sociais,Recorrente,12263.3
1863,2023-03-19 14:00:00,Tablet,Impressoras,2286.94,2,Cartão de Crédito,Sul,Redes Sociais,Novo,4573.88
1864,2023-03-19 15:00:00,Notebook,Fotografia,4756.1,9,Boleto Bancário,Norte,Website,Recorrente,42804.9
1865,2023-03-19 16:00:00,Tablet,Impressoras,1119.89,1,Boleto Bancário,Nordeste,Website,Recorrente,1119.89
1866,2023-03-19 17:00:00,Câmera,Fotografia,1546.48,2,Cartão de Crédito,Sul,Redes Sociais,Novo,3092.96
1867,2023-03-19 18:00:00,Mouse,Periféricos,605.54,8,Boleto Bancário,Sul,Marketplace,Recorrente,4844.32
1868,2023-03-19 19:00:00,Notebook,Periféricos,3935.47,3,PayPal,Nordeste,Marketplace,Novo,11806.41
1869,2023-03-19 20:00:00,Tablet,Fotografia,3900.06,3,Cartão de Crédito,Sudeste,Marketplace,Recorrente,11700.18
1870,2023-03-19 21:00:00,Smartphone,Impressoras,4571.1,7,Boleto Bancário,Sul,Marketplace,Recorrente,31997.700000000004
1871,2023-03-19 22:00:00,Headphone,Eletrônicos,2246.68,1,PayPal,Sudeste,Redes Sociais,Recorrente,2246.68
1872,2023-03-19 23:00:00,Monitor,Fotografia,173.43,2,Boleto Bancário,Nordeste,Website,Recorrente,346.86
1873,2023-03-20 00:00:00,Monitor,Fotografia,2439.18,7,PayPal,Centro-Oeste,Redes Sociais,Novo,17074.26
1874,2023-03-20 01:00:00,Teclado,Fotografia,2525.27,5,Cartão de Crédito,Norte,Marketplace,Recorrente,12626.35
1875,2023-03-20 02:00:00,Câmera,Impressoras,991.55,6,Boleto Bancário,Nordeste,Website,Recorrente,5949.299999999999
1876,2023-03-20 03:00:00,Notebook,Eletrônicos,4622.0,10,Boleto Bancário,Sudeste,Website,Recorrente,46220.0
1877,2023-03-20 04:00:00,Câmera,Impressoras,3675.58,8,Cartão de Crédito,Sul,Redes Sociais,Novo,29404.64
1878,2023-03-20 05:00:00,Tablet,Acessórios,2641.96,8,Cartão de Crédito,Sudeste,Redes Sociais,Recorrente,21135.68
1879,2023-03-20 06:00:00,Mouse,Acessórios,3888.89,10,PayPal,Nordeste,Marketplace,Novo,38888.9
1880,2023-03-20 07:00:00,Monitor,Fotografia,759.31,5,PayPal,Sudeste,Marketplace,Novo,3796.5499999999997
1881,2023-03-20 08:00:00,Monitor,Fotografia,4365.4,6,PayPal,Sul,Redes Sociais,Recorrente,26192.399999999998
1882,2023-03-20 09:00:00,Mouse,Fotografia,4119.59,3,Cartão de Crédito,Sudeste,Redes Sociais,Novo,12358.77
1883,2023-03-20 10:00:00,Smartphone,Eletrônicos,4693.22,4,PayPal,Sul,Redes Sociais,Recorrente,18772.88
1884,2023-03-20 11:00:00,Câmera,Eletrônicos,3399.75,3,Boleto Bancário,Norte,Marketplace,Novo,10199.25
1885,2023-03-20 12:00:00,Tablet,Fotografia,706.95,2,Pix,Norte,Website,Novo,1413.9
1886,2023-03-20 13:00:00,Impressora,Eletrônicos,3636.62,10,PayPal,Nordeste,Marketplace,Recorrente,36366.2
1887,2023-03-20 14:00:00,Monitor,Periféricos,2323.87,5,PayPal,Nordeste,Redes Sociais,Recorrente,11619.349999999999
1888,2023-03-20 15:00:00,Teclado,Fotografia,3582.7,2,Cartão de Crédito,Centro-Oeste,Marketplace,Recorrente,7165.4
1889,2023-03-20 16:00:00,Monitor,Periféricos,2635.61,7,Cartão de Crédito,Sul,Website,Recorrente,18449.27
1890,2023-03-20 17:00:00,Smartwatch,Impressoras,70.34,9,PayPal,Nordeste,Redes Sociais,Novo,633.0600000000001
1891,2023-03-20 18:00:00,Headphone,Periféricos,4665.07,1,Boleto Bancário,Norte,Marketplace,Recorrente,4665.07
1892,2023-03-20 19:00:00,Smartphone,Impressoras,3450.91,1,PayPal,Sul,Website,Novo,3450.91
1893,2023-03-20 20:00:00,Notebook,Impressoras,2991.72,7,Boleto Bancário,Centro-Oeste,Website,Recorrente,20942.039999999997
1894,2023-03-20 21:00:00,Tablet,Fotografia,481.03,2,PayPal,Sudeste,Website,Recorrente,962.06
1895,2023-03-20 22:00:00,Mouse,Fotografia,2361.04,1,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,2361.04
1896,2023-03-20 23:00:00,Impressora,Impressoras,278.39,3,Cartão de Crédito,Centro-Oeste,Marketplace,Novo,835.17
1897,2023-03-21 00:00:00,Teclado,Eletrônicos,2626.86,8,Pix,Norte,Website,Novo,21014.88
1898,2023-03-21 01:00:00,Impressora,Acessórios,3311.97,8,PayPal,Norte,Marketplace,Recorrente,26495.76
1899,2023-03-21 02:00:00,Smartphone,Periféricos,1596.78,7,Boleto Bancário,Norte,Website,Novo,11177.46
1900,2023-03-21 03:00:00,Smartwatch,Impressoras,2908.92,10,Pix,Sudeste,Redes Sociais,Recorrente,29089.2
1901,2023-03-21 04:00:00,Smartwatch,Acessórios,1595.11,8,Boleto Bancário,Sudeste,Redes Sociais,Recorrente,12760.88
1902,2023-03-21 05:00:00,Mouse,Fotografia,4466.07,5,PayPal,Sudeste,Marketplace,Recorrente,22330.35
1903,2023-03-21 06:00:00,Headphone,Fotografia,1638.36,10,PayPal,Centro-Oeste,Redes Sociais,Recorrente,16383.599999999999
1904,2023-03-21 07:00:00,Câmera,Impressoras,1003.1,10,Boleto Bancário,Nordeste,Marketplace,Novo,10031.0
1905,2023-03-21 08:00:00,Smartwatch,Eletrônicos,1419.42,6,Pix,Nordeste,Redes Sociais,Recorrente,8516.52
1906,2023-03-21 09:00:00,Mouse,Impressoras,1629.79,7,Boleto Bancário,Nordeste,Redes Sociais,Recorrente,11408.529999999999
1907,2023-03-21 10:00:00,Headphone,Periféricos,2233.52,5,Pix,Nordeste,Website,Recorrente,11167.6
1908,2023-03-21 11:00:00,Smartphone,Acessórios,632.37,2,Boleto Bancário,Centro-Oeste,Redes Sociais,Recorrente,1264.74
1909,2023-03-21 12:00:00,Tablet,Eletrônicos,789.14,3,Pix,Nordeste,Marketplace,Novo,2367.42
1910,2023-03-21 13:00:00,Smartphone,Impressoras,1404.5,3,PayPal,Sul,Redes Sociais,Recorrente,4213.5
1911,2023-03-21 14:00:00,Mouse,Periféricos,125.52,1,Boleto Bancário,Sul,Redes Sociais,Recorrente,125.52
1912,2023-03-21 15:00:00,Tablet,Periféricos,3133.58,4,Pix,Norte,Website,Recorrente,12534.32
1913,2023-03-21 16:00:00,Mouse,Eletrônicos,2594.6,2,Cartão de Crédito,Norte,Website,Novo,5189.2
1914,2023-03-21 17:00:00,Smartphone,Periféricos,1072.56,1,Pix,Sudeste,Website,Recorrente,1072.56
1915,2023-03-21 18:00:00,Monitor,Periféricos,1784.07,4,Boleto Bancário,Sul,Website,Recorrente,7136.28
1916,2023-03-21 19:00:00,Monitor,Periféricos,1626.5,1,Pix,Sudeste,Marketplace,Recorrente,1626.5
1917,2023-03-21 20:00:00,Smartphone,Periféricos,750.71,4,Boleto Bancário,Norte,Website,Recorrente,3002.84
1918,2023-03-21 21:00:00,Impressora,Impressoras,3536.55,8,Boleto Bancário,Norte,Website,Novo,28292.4
1919,2023-03-21 22:00:00,Impressora,Eletrônicos,1452.18,3,Boleto Bancário,Centro-Oeste,Website,Novo,4356.54
1920,2023-03-21 23:00:00,Smartwatch,Acessórios,1261.88,4,Pix,Nordeste,Redes Sociais,Novo,5047.52
1921,2023-03-22 00:00:00,Smartwatch,Acessórios,402.65,7,Boleto Bancário,Nordeste,Redes Sociais,Novo,2818.5499999999997
1922,2023-03-22 01:00:00,Tablet,Periféricos,3085.65,9,PayPal,Centro-Oeste,Website,Novo,27770.850000000002
1923,2023-03-22 02:00:00,Tablet,Impressoras,1726.76,4,Cartão de Crédito,Nordeste,Website,Recorrente,6907.04
1924,2023-03-22 03:00:00,Monitor,Periféricos,2246.06,2,PayPal,Sul,Redes Sociais,Recorrente,4492.12
1925,2023-03-22 04:00:00,Impressora,Periféricos,693.87,5,Boleto Bancário,Norte,Marketplace,Novo,3469.35
1926,2023-03-22 05:00:00,Headphone,Impressoras,2380.14,8,Boleto Bancário,Norte,Website,Novo,19041.12
1927,2023-03-22 06:00:00,Smartphone,Fotografia,3393.7,3,Pix,Centro-Oeste,Marketplace,Novo,10181.099999999999
1928,2023-03-22 07:00:00,Headphone,Eletrônicos,574.34,8,Boleto Bancário,Sudeste,Marketplace,Novo,4594.72
1929,2023-03-22 08:00:00,Tablet,Acessórios,316.31,7,Cartão de Crédito,Sul,Website,Novo,2214.17
1930,2023-03-22 09:00:00,Headphone,Impressoras,2161.01,1,Boleto Bancário,Centro-Oeste,Redes Sociais,Novo,2161.01
1931,2023-03-22 10:00:00,Mouse,Acessórios,935.97,2,Cartão de Crédito,Nordeste,Website,Recorrente,1871.94
1932,2023-03-22 11:00:00,Notebook,Impressoras,3000.8,3,Pix,Centro-Oeste,Website,Novo,9002.400000000001
1933,2023-03-22 12:00:00,Monitor,Impressoras,2984.14,3,Boleto Bancário,Sudeste,Marketplace,Recorrente,8952.42
1934,2023-03-22 13:00:00,Impressora,Fotografia,4189.06,8,Pix,Norte,Website,Recorrente,33512.48
1935,2023-03-22 14:00:00,Câmera,Periféricos,3511.86,8,Pix,Norte,Marketplace,Novo,28094.88
